id,label,fold,seed,model_name,raw_logit,prob
TRAIN_0216,0,3,42,efficientnetv2_m_384_baseline,-4.1992188,0.014785409
TRAIN_0220,1,3,42,efficientnetv2_m_384_baseline,3.5722656,0.97267544
TRAIN_0224,0,3,42,efficientnetv2_m_384_baseline,-4.1796875,0.015072628
TRAIN_0234,1,3,42,efficientnetv2_m_384_baseline,3.7558594,0.9771538
TRAIN_0236,0,3,42,efficientnetv2_m_384_baseline,-4.234375,0.014281933
TRAIN_0237,0,3,42,efficientnetv2_m_384_baseline,-4.09375,0.016403032
TRAIN_0240,0,3,42,efficientnetv2_m_384_baseline,-4.21875,0.0145035805
TRAIN_0249,0,3,42,efficientnetv2_m_384_baseline,-4.0976562,0.016340127
TRAIN_0251,0,3,42,efficientnetv2_m_384_baseline,-4.0234375,0.01757688
TRAIN_0261,1,3,42,efficientnetv2_m_384_baseline,3.2421875,0.9623913
TRAIN_0263,0,3,42,efficientnetv2_m_384_baseline,-4.2460938,0.014117893
TRAIN_0265,0,3,42,efficientnetv2_m_384_baseline,-4.1367188,0.015723988
TRAIN_0266,1,3,42,efficientnetv2_m_384_baseline,3.6796875,0.97539
TRAIN_0288,0,3,42,efficientnetv2_m_384_baseline,-4.109375,0.016152835
TRAIN_0307,0,3,42,efficientnetv2_m_384_baseline,-3.9492188,0.01890545
TRAIN_0308,1,3,42,efficientnetv2_m_384_baseline,3.6171875,0.9738444
TRAIN_0314,1,3,42,efficientnetv2_m_384_baseline,3.5527344,0.9721515
TRAIN_0316,0,3,42,efficientnetv2_m_384_baseline,-4.015625,0.017712299
TRAIN_0323,0,3,42,efficientnetv2_m_384_baseline,-4.1171875,0.016029146
TRAIN_0326,1,3,42,efficientnetv2_m_384_baseline,3.6308594,0.97419035
TRAIN_0329,1,3,42,efficientnetv2_m_384_baseline,3.3515625,0.966156
TRAIN_0339,1,3,42,efficientnetv2_m_384_baseline,3.6074219,0.9735945
TRAIN_0344,0,3,42,efficientnetv2_m_384_baseline,-4.0195312,0.017644463
TRAIN_0347,1,3,42,efficientnetv2_m_384_baseline,3.484375,0.97023994
TRAIN_0349,0,3,42,efficientnetv2_m_384_baseline,-3.8691406,0.020449394
TRAIN_0353,1,3,42,efficientnetv2_m_384_baseline,3.5371094,0.9717254
TRAIN_0368,0,3,42,efficientnetv2_m_384_baseline,-4.03125,0.017442483
TRAIN_0369,0,3,42,efficientnetv2_m_384_baseline,-4.2851562,0.013584393
TRAIN_0379,1,3,42,efficientnetv2_m_384_baseline,3.4921875,0.97046465
TRAIN_0385,0,3,42,efficientnetv2_m_384_baseline,-4.078125,0.01665704
TRAIN_0395,1,3,42,efficientnetv2_m_384_baseline,3.1757812,0.9599126
TRAIN_0397,0,3,42,efficientnetv2_m_384_baseline,-4.1679688,0.01524759
TRAIN_0398,0,3,42,efficientnetv2_m_384_baseline,-4.125,0.015906392
TRAIN_0401,0,3,42,efficientnetv2_m_384_baseline,-4.0195312,0.017644463
TRAIN_0404,0,3,42,efficientnetv2_m_384_baseline,-4.15625,0.015424551
TRAIN_0411,1,3,42,efficientnetv2_m_384_baseline,3.6425781,0.9744834
TRAIN_0418,1,3,42,efficientnetv2_m_384_baseline,3.6386719,0.9743861
TRAIN_0421,0,3,42,efficientnetv2_m_384_baseline,-3.9472656,0.018941708
TRAIN_0424,1,3,42,efficientnetv2_m_384_baseline,3.4941406,0.97052056
TRAIN_0425,0,3,42,efficientnetv2_m_384_baseline,-3.9824219,0.018299334
TRAIN_0427,0,3,42,efficientnetv2_m_384_baseline,-4.125,0.015906392
TRAIN_0430,0,3,42,efficientnetv2_m_384_baseline,-3.9980469,0.01802074
TRAIN_0431,0,3,42,efficientnetv2_m_384_baseline,-4.234375,0.014281933
TRAIN_0437,0,3,42,efficientnetv2_m_384_baseline,-3.9082031,0.019681409
TRAIN_0444,1,3,42,efficientnetv2_m_384_baseline,3.2734375,0.9635062
TRAIN_0449,1,3,42,efficientnetv2_m_384_baseline,3.6035156,0.9734938
TRAIN_0451,1,3,42,efficientnetv2_m_384_baseline,3.3925781,0.9674718
TRAIN_0464,1,3,42,efficientnetv2_m_384_baseline,3.7285156,0.9765354
TRAIN_0476,1,3,42,efficientnetv2_m_384_baseline,3.515625,0.97112906
TRAIN_0477,1,3,42,efficientnetv2_m_384_baseline,3.5585938,0.9723097
TRAIN_0482,0,3,42,efficientnetv2_m_384_baseline,-4.078125,0.01665704
TRAIN_0486,0,3,42,efficientnetv2_m_384_baseline,-4.0976562,0.016340127
TRAIN_0492,1,3,42,efficientnetv2_m_384_baseline,3.5644531,0.97246706
TRAIN_0506,1,3,42,efficientnetv2_m_384_baseline,3.6855469,0.9755304
TRAIN_0509,1,3,42,efficientnetv2_m_384_baseline,3.5039062,0.97079873
TRAIN_0514,0,3,42,efficientnetv2_m_384_baseline,-3.984375,0.018264279
TRAIN_0520,0,3,42,efficientnetv2_m_384_baseline,-4.0859375,0.016529558
TRAIN_0526,0,3,42,efficientnetv2_m_384_baseline,-4.2304688,0.01433703
TRAIN_0530,0,3,42,efficientnetv2_m_384_baseline,-3.9570312,0.018761085
TRAIN_0534,0,3,42,efficientnetv2_m_384_baseline,-3.9609375,0.01868931
TRAIN_0535,1,3,42,efficientnetv2_m_384_baseline,3.5390625,0.971779
TRAIN_0539,1,3,42,efficientnetv2_m_384_baseline,3.5058594,0.97085404
TRAIN_0544,1,3,42,efficientnetv2_m_384_baseline,3.5898438,0.97313875
TRAIN_0547,1,3,42,efficientnetv2_m_384_baseline,3.6445312,0.9745319
TRAIN_0553,1,3,42,efficientnetv2_m_384_baseline,3.5898438,0.97313875
TRAIN_0572,0,3,42,efficientnetv2_m_384_baseline,-4.0195312,0.017644463
TRAIN_0573,1,3,42,efficientnetv2_m_384_baseline,3.4433594,0.96903247
TRAIN_0582,0,3,42,efficientnetv2_m_384_baseline,-3.9824219,0.018299334
TRAIN_0585,1,3,42,efficientnetv2_m_384_baseline,3.4882812,0.9703525
TRAIN_0589,0,3,42,efficientnetv2_m_384_baseline,-4.0859375,0.016529558
TRAIN_0590,0,3,42,efficientnetv2_m_384_baseline,-4.1210938,0.015967654
TRAIN_0610,1,3,42,efficientnetv2_m_384_baseline,3.453125,0.9693242
TRAIN_0613,1,3,42,efficientnetv2_m_384_baseline,3.5136719,0.97107434
TRAIN_0614,1,3,42,efficientnetv2_m_384_baseline,3.3242188,0.9652504
TRAIN_0620,0,3,42,efficientnetv2_m_384_baseline,-4.0234375,0.01757688
TRAIN_0626,1,3,42,efficientnetv2_m_384_baseline,3.3710938,0.9667888
TRAIN_0628,1,3,42,efficientnetv2_m_384_baseline,3.4570312,0.9694401
TRAIN_0630,0,3,42,efficientnetv2_m_384_baseline,-4.0234375,0.01757688
TRAIN_0632,0,3,42,efficientnetv2_m_384_baseline,-4.0742188,0.016721144
TRAIN_0636,0,3,42,efficientnetv2_m_384_baseline,-4.0585938,0.016979992
TRAIN_0637,0,3,42,efficientnetv2_m_384_baseline,-3.9609375,0.01868931
TRAIN_0640,1,3,42,efficientnetv2_m_384_baseline,3.4375,0.9688562
TRAIN_0642,0,3,42,efficientnetv2_m_384_baseline,-3.9980469,0.01802074
TRAIN_0651,0,3,42,efficientnetv2_m_384_baseline,-4.0742188,0.016721144
TRAIN_0653,1,3,42,efficientnetv2_m_384_baseline,3.6347656,0.97428846
TRAIN_0665,0,3,42,efficientnetv2_m_384_baseline,-4.046875,0.01717671
TRAIN_0671,1,3,42,efficientnetv2_m_384_baseline,3.5253906,0.97140163
TRAIN_0674,1,3,42,efficientnetv2_m_384_baseline,3.2148438,0.96138906
TRAIN_0675,0,3,42,efficientnetv2_m_384_baseline,-3.9550781,0.018797072
TRAIN_0697,1,3,42,efficientnetv2_m_384_baseline,3.6015625,0.97344345
TRAIN_0699,0,3,42,efficientnetv2_m_384_baseline,-3.9316406,0.019234259
TRAIN_0700,0,3,42,efficientnetv2_m_384_baseline,-4.1796875,0.015072628
TRAIN_0704,1,3,42,efficientnetv2_m_384_baseline,3.6777344,0.9753431
TRAIN_0708,0,3,42,efficientnetv2_m_384_baseline,-4.2773438,0.013689475
TRAIN_0711,1,3,42,efficientnetv2_m_384_baseline,3.453125,0.9693242
TRAIN_0712,1,3,42,efficientnetv2_m_384_baseline,3.6171875,0.9738444
TRAIN_0718,1,3,42,efficientnetv2_m_384_baseline,3.6152344,0.9737945
TRAIN_0728,0,3,42,efficientnetv2_m_384_baseline,-4.0664062,0.016850082
TRAIN_0732,0,3,42,efficientnetv2_m_384_baseline,-4.0976562,0.016340127
TRAIN_0734,1,3,42,efficientnetv2_m_384_baseline,3.6347656,0.97428846
TRAIN_0735,1,3,42,efficientnetv2_m_384_baseline,3.4121094,0.9680808
TRAIN_0736,1,3,42,efficientnetv2_m_384_baseline,3.4746094,0.96995664
TRAIN_0737,1,3,42,efficientnetv2_m_384_baseline,3.6582031,0.9748691
TRAIN_0738,0,3,42,efficientnetv2_m_384_baseline,-4.1523438,0.015483986
TRAIN_0741,1,3,42,efficientnetv2_m_384_baseline,3.6269531,0.97409195
TRAIN_0743,1,3,42,efficientnetv2_m_384_baseline,3.5566406,0.9722571
TRAIN_0744,1,3,42,efficientnetv2_m_384_baseline,3.4785156,0.9700703
TRAIN_0745,0,3,42,efficientnetv2_m_384_baseline,-4.046875,0.01717671
TRAIN_0748,1,3,42,efficientnetv2_m_384_baseline,3.6601562,0.9749169
TRAIN_0749,1,3,42,efficientnetv2_m_384_baseline,3.5996094,0.97339284
TRAIN_0750,1,3,42,efficientnetv2_m_384_baseline,3.5996094,0.97339284
TRAIN_0755,1,3,42,efficientnetv2_m_384_baseline,3.7070312,0.976038
TRAIN_0757,0,3,42,efficientnetv2_m_384_baseline,-3.9238281,0.019382192
TRAIN_0758,1,3,42,efficientnetv2_m_384_baseline,3.4960938,0.97057647
TRAIN_0762,1,3,42,efficientnetv2_m_384_baseline,3.6386719,0.9743861
TRAIN_0766,1,3,42,efficientnetv2_m_384_baseline,3.4882812,0.9703525
TRAIN_0775,0,3,42,efficientnetv2_m_384_baseline,-4.328125,0.01302049
TRAIN_0777,1,3,42,efficientnetv2_m_384_baseline,3.4648438,0.9696707
TRAIN_0779,0,3,42,efficientnetv2_m_384_baseline,-4.1015625,0.01627746
TRAIN_0780,1,3,42,efficientnetv2_m_384_baseline,3.5703125,0.97262347
TRAIN_0790,0,3,42,efficientnetv2_m_384_baseline,-4.0585938,0.016979992
TRAIN_0791,1,3,42,efficientnetv2_m_384_baseline,3.5351562,0.9716717
TRAIN_0797,1,3,42,efficientnetv2_m_384_baseline,3.5839844,0.97298527
TRAIN_0798,1,3,42,efficientnetv2_m_384_baseline,3.390625,0.96741027
TRAIN_0801,0,3,42,efficientnetv2_m_384_baseline,-4.1367188,0.015723988
TRAIN_0806,0,3,42,efficientnetv2_m_384_baseline,-4.1171875,0.016029146
TRAIN_0821,0,3,42,efficientnetv2_m_384_baseline,-4.078125,0.01665704
TRAIN_0833,1,3,42,efficientnetv2_m_384_baseline,3.6464844,0.97458035
TRAIN_0836,1,3,42,efficientnetv2_m_384_baseline,3.4023438,0.96777767
TRAIN_0841,1,3,42,efficientnetv2_m_384_baseline,3.6113281,0.97369474
TRAIN_0846,1,3,42,efficientnetv2_m_384_baseline,3.4960938,0.97057647
TRAIN_0848,0,3,42,efficientnetv2_m_384_baseline,-4.0742188,0.016721144
TRAIN_0856,0,3,42,efficientnetv2_m_384_baseline,-4.1171875,0.016029146
TRAIN_0858,0,3,42,efficientnetv2_m_384_baseline,-4.2265625,0.014392336
TRAIN_0859,0,3,42,efficientnetv2_m_384_baseline,-4.125,0.015906392
TRAIN_0863,0,3,42,efficientnetv2_m_384_baseline,-4.1484375,0.015543648
TRAIN_0867,1,3,42,efficientnetv2_m_384_baseline,3.6542969,0.9747731
TRAIN_0869,0,3,42,efficientnetv2_m_384_baseline,-4.2265625,0.014392336
TRAIN_0871,1,3,42,efficientnetv2_m_384_baseline,3.4238281,0.968441
TRAIN_0888,0,3,42,efficientnetv2_m_384_baseline,-4.2265625,0.014392336
TRAIN_0892,1,3,42,efficientnetv2_m_384_baseline,3.2753906,0.9635748
TRAIN_0894,0,3,42,efficientnetv2_m_384_baseline,-4.125,0.015906392
TRAIN_0896,0,3,42,efficientnetv2_m_384_baseline,-3.9902344,0.018159512
TRAIN_0909,1,3,42,efficientnetv2_m_384_baseline,3.4882812,0.9703525
TRAIN_0914,1,3,42,efficientnetv2_m_384_baseline,3.6230469,0.9739932
TRAIN_0924,1,3,42,efficientnetv2_m_384_baseline,3.6015625,0.97344345
TRAIN_0930,1,3,42,efficientnetv2_m_384_baseline,3.5371094,0.9717254
TRAIN_0934,0,3,42,efficientnetv2_m_384_baseline,-4.2929688,0.013480104
TRAIN_0935,0,3,42,efficientnetv2_m_384_baseline,-4.140625,0.01566365
TRAIN_0938,0,3,42,efficientnetv2_m_384_baseline,-4.1914062,0.014899643
TRAIN_0953,1,3,42,efficientnetv2_m_384_baseline,3.5429688,0.9718859
TRAIN_0954,0,3,42,efficientnetv2_m_384_baseline,-4.03125,0.017442483
TRAIN_0956,1,3,42,efficientnetv2_m_384_baseline,3.4609375,0.9695556
TRAIN_0971,1,3,42,efficientnetv2_m_384_baseline,3.7109375,0.9761292
TRAIN_0973,0,3,42,efficientnetv2_m_384_baseline,-4.0351562,0.017375663
TRAIN_0990,0,3,42,efficientnetv2_m_384_baseline,-4.046875,0.01717671
TRAIN_0010,0,4,42,efficientnetv2_m_384_baseline,-4.2734375,0.01374232
TRAIN_0018,1,4,42,efficientnetv2_m_384_baseline,4.0859375,0.9834705
TRAIN_0021,1,4,42,efficientnetv2_m_384_baseline,4.0039062,0.9820826
TRAIN_0023,0,4,42,efficientnetv2_m_384_baseline,-4.2265625,0.014392336
TRAIN_0027,0,4,42,efficientnetv2_m_384_baseline,-4.0351562,0.017375663
TRAIN_0028,1,4,42,efficientnetv2_m_384_baseline,4.0625,0.9830851
TRAIN_0030,1,4,42,efficientnetv2_m_384_baseline,4.234375,0.98571813
TRAIN_0034,1,4,42,efficientnetv2_m_384_baseline,4.140625,0.9843364
TRAIN_0036,0,4,42,efficientnetv2_m_384_baseline,-4.1523438,0.015483986
TRAIN_0040,0,4,42,efficientnetv2_m_384_baseline,-4.125,0.015906392
TRAIN_0041,0,4,42,efficientnetv2_m_384_baseline,-4.1875,0.014957087
TRAIN_0042,0,4,42,efficientnetv2_m_384_baseline,-4.0976562,0.016340127
TRAIN_0049,0,4,42,efficientnetv2_m_384_baseline,-3.8867188,0.020100236
TRAIN_0050,1,4,42,efficientnetv2_m_384_baseline,3.8613281,0.9793935
TRAIN_0053,0,4,42,efficientnetv2_m_384_baseline,-4.0703125,0.01678549
TRAIN_0064,0,4,42,efficientnetv2_m_384_baseline,-4.0273438,0.01750956
TRAIN_0065,1,4,42,efficientnetv2_m_384_baseline,4.015625,0.98228765
TRAIN_0066,1,4,42,efficientnetv2_m_384_baseline,3.8925781,0.9800149
TRAIN_0072,1,4,42,efficientnetv2_m_384_baseline,4.0898438,0.9835338
TRAIN_0075,0,4,42,efficientnetv2_m_384_baseline,-4.1015625,0.01627746
TRAIN_0076,0,4,42,efficientnetv2_m_384_baseline,-4.1132812,0.016090875
TRAIN_0077,1,4,42,efficientnetv2_m_384_baseline,4.0898438,0.9835338
TRAIN_0078,0,4,42,efficientnetv2_m_384_baseline,-4.1757812,0.015130728
TRAIN_0081,1,4,42,efficientnetv2_m_384_baseline,4.1484375,0.98445636
TRAIN_0085,0,4,42,efficientnetv2_m_384_baseline,-4.1289062,0.01584536
TRAIN_0086,0,4,42,efficientnetv2_m_384_baseline,-4.2695312,0.013795365
TRAIN_0090,0,4,42,efficientnetv2_m_384_baseline,-4.0507812,0.017110892
TRAIN_0093,1,4,42,efficientnetv2_m_384_baseline,4.078125,0.983343
TRAIN_0099,0,4,42,efficientnetv2_m_384_baseline,-4.140625,0.01566365
TRAIN_0106,1,4,42,efficientnetv2_m_384_baseline,4.0625,0.9830851
TRAIN_0107,1,4,42,efficientnetv2_m_384_baseline,3.9492188,0.9810946
TRAIN_0112,1,4,42,efficientnetv2_m_384_baseline,4.0195312,0.98235554
TRAIN_0113,1,4,42,efficientnetv2_m_384_baseline,4.15625,0.9845754
TRAIN_0122,0,4,42,efficientnetv2_m_384_baseline,-4.0234375,0.01757688
TRAIN_0123,1,4,42,efficientnetv2_m_384_baseline,3.9648438,0.98138225
TRAIN_0126,1,4,42,efficientnetv2_m_384_baseline,4.0,0.98201376
TRAIN_0130,1,4,42,efficientnetv2_m_384_baseline,4.0390625,0.9826909
TRAIN_0132,1,4,42,efficientnetv2_m_384_baseline,4.1054688,0.98378503
TRAIN_0135,1,4,42,efficientnetv2_m_384_baseline,4.09375,0.983597
TRAIN_0137,0,4,42,efficientnetv2_m_384_baseline,-4.0507812,0.017110892
TRAIN_0139,0,4,42,efficientnetv2_m_384_baseline,-4.3203125,0.013121271
TRAIN_0144,0,4,42,efficientnetv2_m_384_baseline,-4.1796875,0.015072628
TRAIN_0150,0,4,42,efficientnetv2_m_384_baseline,-4.09375,0.016403032
TRAIN_0156,0,4,42,efficientnetv2_m_384_baseline,-4.171875,0.015189049
TRAIN_0159,0,4,42,efficientnetv2_m_384_baseline,-4.1875,0.014957087
TRAIN_0163,1,4,42,efficientnetv2_m_384_baseline,3.9199219,0.98054343
TRAIN_0168,1,4,42,efficientnetv2_m_384_baseline,4.0664062,0.98314995
TRAIN_0180,1,4,42,efficientnetv2_m_384_baseline,4.0625,0.9830851
TRAIN_0200,0,4,42,efficientnetv2_m_384_baseline,-3.6230469,0.026006784
TRAIN_0204,1,4,42,efficientnetv2_m_384_baseline,4.0546875,0.9829547
TRAIN_0205,1,4,42,efficientnetv2_m_384_baseline,4.0195312,0.98235554
TRAIN_0207,0,4,42,efficientnetv2_m_384_baseline,-4.03125,0.017442483
TRAIN_0210,1,4,42,efficientnetv2_m_384_baseline,4.0742188,0.98327893
TRAIN_0212,0,4,42,efficientnetv2_m_384_baseline,-4.2304688,0.01433703
TRAIN_0214,1,4,42,efficientnetv2_m_384_baseline,4.0664062,0.98314995
TRAIN_0221,0,4,42,efficientnetv2_m_384_baseline,-4.1445312,0.015603534
TRAIN_0231,0,4,42,efficientnetv2_m_384_baseline,-3.8710938,0.02041031
TRAIN_0232,1,4,42,efficientnetv2_m_384_baseline,4.078125,0.983343
TRAIN_0235,0,4,42,efficientnetv2_m_384_baseline,-4.1953125,0.014842417
TRAIN_0238,1,4,42,efficientnetv2_m_384_baseline,3.8535156,0.97923523
TRAIN_0239,0,4,42,efficientnetv2_m_384_baseline,-4.1210938,0.015967654
TRAIN_0242,0,4,42,efficientnetv2_m_384_baseline,-4.0585938,0.016979992
TRAIN_0245,0,4,42,efficientnetv2_m_384_baseline,-4.0859375,0.016529558
TRAIN_0250,0,4,42,efficientnetv2_m_384_baseline,-3.671875,0.024798159
TRAIN_0256,0,4,42,efficientnetv2_m_384_baseline,-4.0976562,0.016340127
TRAIN_0259,1,4,42,efficientnetv2_m_384_baseline,4.09375,0.983597
TRAIN_0264,0,4,42,efficientnetv2_m_384_baseline,-4.1523438,0.015483986
TRAIN_0271,1,4,42,efficientnetv2_m_384_baseline,3.90625,0.9802808
TRAIN_0273,1,4,42,efficientnetv2_m_384_baseline,4.0664062,0.98314995
TRAIN_0277,0,4,42,efficientnetv2_m_384_baseline,-4.0351562,0.017375663
TRAIN_0278,1,4,42,efficientnetv2_m_384_baseline,4.0234375,0.98242307
TRAIN_0279,0,4,42,efficientnetv2_m_384_baseline,-4.3046875,0.013325147
TRAIN_0284,0,4,42,efficientnetv2_m_384_baseline,-4.1484375,0.015543648
TRAIN_0286,1,4,42,efficientnetv2_m_384_baseline,4.140625,0.9843364
TRAIN_0287,0,4,42,efficientnetv2_m_384_baseline,-4.21875,0.0145035805
TRAIN_0293,1,4,42,efficientnetv2_m_384_baseline,4.078125,0.983343
TRAIN_0310,1,4,42,efficientnetv2_m_384_baseline,4.1132812,0.9839091
TRAIN_0313,1,4,42,efficientnetv2_m_384_baseline,4.0976562,0.98365986
TRAIN_0318,0,4,42,efficientnetv2_m_384_baseline,-3.9726562,0.018475594
TRAIN_0322,0,4,42,efficientnetv2_m_384_baseline,-4.1640625,0.015306354
TRAIN_0324,1,4,42,efficientnetv2_m_384_baseline,4.1796875,0.9849274
TRAIN_0328,0,4,42,efficientnetv2_m_384_baseline,-4.1640625,0.015306354
TRAIN_0336,0,4,42,efficientnetv2_m_384_baseline,-4.1992188,0.014785409
TRAIN_0337,1,4,42,efficientnetv2_m_384_baseline,4.1992188,0.98521465
TRAIN_0341,1,4,42,efficientnetv2_m_384_baseline,3.9902344,0.98184055
TRAIN_0348,1,4,42,efficientnetv2_m_384_baseline,3.9941406,0.98190993
TRAIN_0350,1,4,42,efficientnetv2_m_384_baseline,4.1601562,0.9846347
TRAIN_0352,0,4,42,efficientnetv2_m_384_baseline,-4.2382812,0.014227045
TRAIN_0355,0,4,42,efficientnetv2_m_384_baseline,-4.234375,0.014281933
TRAIN_0360,0,4,42,efficientnetv2_m_384_baseline,-4.0117188,0.01778039
TRAIN_0366,0,4,42,efficientnetv2_m_384_baseline,-4.1640625,0.015306354
TRAIN_0371,0,4,42,efficientnetv2_m_384_baseline,-4.0742188,0.016721144
TRAIN_0376,1,4,42,efficientnetv2_m_384_baseline,4.0703125,0.9832145
TRAIN_0377,0,4,42,efficientnetv2_m_384_baseline,-4.0429688,0.017242776
TRAIN_0378,0,4,42,efficientnetv2_m_384_baseline,-4.1132812,0.016090875
TRAIN_0380,1,4,42,efficientnetv2_m_384_baseline,3.9394531,0.9809125
TRAIN_0383,1,4,42,efficientnetv2_m_384_baseline,3.9707031,0.9814889
TRAIN_0390,1,4,42,efficientnetv2_m_384_baseline,4.0429688,0.9827572
TRAIN_0399,1,4,42,efficientnetv2_m_384_baseline,4.1054688,0.98378503
TRAIN_0402,0,4,42,efficientnetv2_m_384_baseline,-4.1445312,0.015603534
TRAIN_0405,1,4,42,efficientnetv2_m_384_baseline,3.9414062,0.9809491
TRAIN_0406,1,4,42,efficientnetv2_m_384_baseline,3.7578125,0.97719735
TRAIN_0407,1,4,42,efficientnetv2_m_384_baseline,4.0820312,0.98340684
TRAIN_0413,1,4,42,efficientnetv2_m_384_baseline,3.9628906,0.98134655
TRAIN_0414,0,4,42,efficientnetv2_m_384_baseline,-4.2890625,0.013532148
TRAIN_0416,1,4,42,efficientnetv2_m_384_baseline,4.1171875,0.9839708
TRAIN_0433,0,4,42,efficientnetv2_m_384_baseline,-4.1210938,0.015967654
TRAIN_0434,0,4,42,efficientnetv2_m_384_baseline,-3.7871094,0.02215887
TRAIN_0439,1,4,42,efficientnetv2_m_384_baseline,4.015625,0.98228765
TRAIN_0446,1,4,42,efficientnetv2_m_384_baseline,4.1054688,0.98378503
TRAIN_0447,1,4,42,efficientnetv2_m_384_baseline,4.1015625,0.9837225
TRAIN_0452,1,4,42,efficientnetv2_m_384_baseline,4.0898438,0.9835338
TRAIN_0462,0,4,42,efficientnetv2_m_384_baseline,-3.8554688,0.020725062
TRAIN_0467,0,4,42,efficientnetv2_m_384_baseline,-4.09375,0.016403032
TRAIN_0473,1,4,42,efficientnetv2_m_384_baseline,4.1953125,0.9851576
TRAIN_0491,1,4,42,efficientnetv2_m_384_baseline,4.125,0.9840936
TRAIN_0499,1,4,42,efficientnetv2_m_384_baseline,3.9941406,0.98190993
TRAIN_0512,1,4,42,efficientnetv2_m_384_baseline,4.0507812,0.9828892
TRAIN_0515,0,4,42,efficientnetv2_m_384_baseline,-4.0703125,0.01678549
TRAIN_0524,0,4,42,efficientnetv2_m_384_baseline,-4.21875,0.0145035805
TRAIN_0528,0,4,42,efficientnetv2_m_384_baseline,-3.96875,0.018546565
TRAIN_0532,0,4,42,efficientnetv2_m_384_baseline,-4.2148438,0.014559519
TRAIN_0536,0,4,42,efficientnetv2_m_384_baseline,-4.1289062,0.01584536
TRAIN_0545,0,4,42,efficientnetv2_m_384_baseline,-4.0117188,0.01778039
TRAIN_0546,1,4,42,efficientnetv2_m_384_baseline,4.0234375,0.98242307
TRAIN_0550,0,4,42,efficientnetv2_m_384_baseline,-4.1914062,0.014899643
TRAIN_0554,0,4,42,efficientnetv2_m_384_baseline,-4.1914062,0.014899643
TRAIN_0562,1,4,42,efficientnetv2_m_384_baseline,3.9941406,0.98190993
TRAIN_0565,0,4,42,efficientnetv2_m_384_baseline,-4.1015625,0.01627746
TRAIN_0566,0,4,42,efficientnetv2_m_384_baseline,-4.15625,0.015424551
TRAIN_0570,1,4,42,efficientnetv2_m_384_baseline,4.0507812,0.9828892
TRAIN_0571,0,4,42,efficientnetv2_m_384_baseline,-4.0351562,0.017375663
TRAIN_0575,0,4,42,efficientnetv2_m_384_baseline,-4.2421875,0.014172365
TRAIN_0576,1,4,42,efficientnetv2_m_384_baseline,4.1171875,0.9839708
TRAIN_0580,1,4,42,efficientnetv2_m_384_baseline,4.0546875,0.9829547
TRAIN_0586,0,4,42,efficientnetv2_m_384_baseline,-3.84375,0.020964239
TRAIN_0593,1,4,42,efficientnetv2_m_384_baseline,4.0117188,0.9822196
TRAIN_0596,0,4,42,efficientnetv2_m_384_baseline,-4.1210938,0.015967654
TRAIN_0597,0,4,42,efficientnetv2_m_384_baseline,-4.140625,0.01566365
TRAIN_0598,1,4,42,efficientnetv2_m_384_baseline,4.1640625,0.98469365
TRAIN_0602,0,4,42,efficientnetv2_m_384_baseline,-4.0625,0.016914913
TRAIN_0603,0,4,42,efficientnetv2_m_384_baseline,-3.8261719,0.021328082
TRAIN_0608,0,4,42,efficientnetv2_m_384_baseline,-4.0625,0.016914913
TRAIN_0615,1,4,42,efficientnetv2_m_384_baseline,4.0195312,0.98235554
TRAIN_0624,0,4,42,efficientnetv2_m_384_baseline,-4.1640625,0.015306354
TRAIN_0629,1,4,42,efficientnetv2_m_384_baseline,4.1523438,0.984516
TRAIN_0631,1,4,42,efficientnetv2_m_384_baseline,4.140625,0.9843364
TRAIN_0635,1,4,42,efficientnetv2_m_384_baseline,4.1796875,0.9849274
TRAIN_0639,0,4,42,efficientnetv2_m_384_baseline,-4.0820312,0.016593179
TRAIN_0663,1,4,42,efficientnetv2_m_384_baseline,4.1484375,0.98445636
TRAIN_0677,0,4,42,efficientnetv2_m_384_baseline,-4.21875,0.0145035805
TRAIN_0703,1,4,42,efficientnetv2_m_384_baseline,4.1835938,0.98498523
TRAIN_0715,0,4,42,efficientnetv2_m_384_baseline,-4.2109375,0.01461567
TRAIN_0723,1,4,42,efficientnetv2_m_384_baseline,3.9804688,0.98166555
TRAIN_0725,0,4,42,efficientnetv2_m_384_baseline,-4.2890625,0.013532148
TRAIN_0764,1,4,42,efficientnetv2_m_384_baseline,4.2617188,0.98609793
TRAIN_0765,1,4,42,efficientnetv2_m_384_baseline,4.0195312,0.98235554
TRAIN_0768,1,4,42,efficientnetv2_m_384_baseline,4.1054688,0.98378503
TRAIN_0784,0,4,42,efficientnetv2_m_384_baseline,-4.3203125,0.013121271
TRAIN_0786,0,4,42,efficientnetv2_m_384_baseline,-4.125,0.015906392
TRAIN_0793,1,4,42,efficientnetv2_m_384_baseline,4.0976562,0.98365986
TRAIN_0795,1,4,42,efficientnetv2_m_384_baseline,4.09375,0.983597
TRAIN_0802,1,4,42,efficientnetv2_m_384_baseline,4.0429688,0.9827572
TRAIN_0813,1,4,42,efficientnetv2_m_384_baseline,3.7675781,0.9774139
TRAIN_0814,1,4,42,efficientnetv2_m_384_baseline,4.0859375,0.9834705
TRAIN_0822,1,4,42,efficientnetv2_m_384_baseline,3.9609375,0.9813107
TRAIN_0823,1,4,42,efficientnetv2_m_384_baseline,3.9804688,0.98166555
